0.120597	-3.794026
0.120698	-3.793016
0.120799	-3.792007
0.120900	-3.790998
0.121001	-3.789989
0.121102	-3.788980
0.121203	-3.787971
0.121304	-3.786961
0.121405	-3.785952
0.121506	-3.784943
0.121607	-3.783934
0.121708	-3.782925
0.121808	-3.781915
0.121909	-3.780906
0.122010	-3.779897
0.122111	-3.778888
0.122212	-3.777879
0.122313	-3.776870
0.122414	-3.775860
0.122515	-3.774851
0.122616	-3.773842
0.122717	-3.772833
0.122818	-3.771824
0.122919	-3.770814
0.123019	-3.769805
0.123120	-3.768796
0.123221	-3.767787
0.123322	-3.766778
0.123423	-3.765768
0.123524	-3.764759
0.123625	-3.763750
0.123726	-3.762741
0.123827	-3.761732
0.123928	-3.760723
0.124029	-3.759713
0.124130	-3.758704
0.124230	-3.757695
0.124331	-3.756686
0.124432	-3.755677
0.124533	-3.754667
0.124634	-3.753658
0.124735	-3.752649
0.124836	-3.751640
0.124937	-3.750631
0.125038	-3.749622
0.125139	-3.748612
0.125240	-3.747603
0.125341	-3.746594
0.125442	-3.745585
0.125542	-3.744576
0.125643	-3.743566
0.125744	-3.742557
0.125845	-3.741548
0.125946	-3.740539
0.126047	-3.739530
0.126148	-3.738521
0.126249	-3.737511
0.126350	-3.736502
0.126451	-3.735493
0.126552	-3.734484
0.126653	-3.733475
0.126753	-3.732465
0.126854	-3.731456
0.126955	-3.730447
0.127056	-3.729438
0.127157	-3.728429
0.127258	-3.727420
0.127359	-3.726410
0.127460	-3.725401
0.127561	-3.724392
0.127662	-3.723383
0.127763	-3.722374
0.127864	-3.721364
0.127964	-3.720355
0.128065	-3.719346
0.128166	-3.718337
0.128267	-3.717328
0.128368	-3.716318
